,iter,loss
0,10,169.7921358483946
1,20,343.0094945170946
2,30,480.9170380331732
3,40,604.4289468609802
4,50,718.1403880066345
5,60,804.5825757011398
6,70,887.2570065097146
7,80,961.5989529380942
8,90,1023.7395689525671
9,100,1078.1500438465132
10,110,1132.181089368599
11,120,1166.7057210291396
12,130,1207.7630125929718
13,140,1249.3924324112334
14,150,1292.6320742965459
15,160,1322.4747449252031
16,170,1349.278789912114
17,180,1377.4370635169776
18,190,1401.9824427760866
19,200,1417.76799781749
20,210,1413.688652726164
21,220,1416.8407907789765
22,230,1411.06682162664
23,240,1399.7071882291866
24,250,1402.446921048863
25,260,1404.349038461256
26,270,1406.0250623647676
27,280,1406.8448409310004
28,290,1405.0299745438115
29,300,1407.8968485393154
30,310,1405.2602442258599
31,320,1395.9141665711309
32,330,1396.531072317683
33,340,1392.7144673077894
34,350,1386.645540747709
35,360,1379.0229696566687
36,370,1366.5325790955253
37,380,1349.817561860154
38,390,1348.5967125600012
39,400,1332.1814696752112
40,410,1331.3251593492691
41,420,1327.982000356313
42,430,1328.7294060269605
43,440,1312.3457711038914
44,450,1307.8428879303654
45,460,1299.8771987804932
46,470,1298.2182888035604
47,480,1287.3703524742596
48,490,1281.5093296213581
49,500,1276.3441620650958
50,510,1273.6664185618129
51,520,1266.1598913989685
52,530,1250.3538078431332
53,540,1236.9596596393978
54,550,1218.2468241325712
55,560,1213.249325101786
56,570,1203.4211700728858
57,580,1191.6508443290595
58,590,1187.3436349257247
59,600,1186.7205204605066
60,610,1182.959881325585
61,620,1174.6715943460388
62,630,1156.2452722345229
63,640,1155.5877751377895
64,650,1141.4569715262892
65,660,1135.3506665347554
66,670,1127.1366517820538
67,680,1127.4083885729156
68,690,1128.408632907799
69,700,1122.8808945960911
70,710,1108.9924173738352
71,720,1101.2484703939404
72,730,1098.9776460651963
73,740,1092.6578645030781
74,750,1082.8875172353285
75,760,1075.152935343086
76,770,1072.0864937523438
77,780,1072.1679825718604
78,790,1067.0160860075375
79,800,1060.7048657651935
80,810,1061.5785374868972
81,820,1054.7348271714636
82,830,1044.025060140038
83,840,1039.8754469813068
84,850,1039.1616576500635
85,860,1035.2505811858252
