,5,4,3,2
0,0.7926523685455322,0.7234325408935547,0.4693259298801422,0.010399834252893925
1,0.9284264445304871,0.48367324471473694,0.7913331389427185,0.015410513617098331
2,0.848657488822937,0.3895619809627533,0.3720846176147461,0.008725238963961601
3,0.6315598487854004,0.4174984097480774,0.7108109593391418,0.011603394523262978
4,0.7223403453826904,0.6310049891471863,0.5138181447982788,0.013295124284923077
