,iter,loss
0,10,183.89607602585443
1,20,366.52110519375225
2,30,522.9909805047872
3,40,659.5536696432888
4,50,770.5190907229777
5,60,852.9269565388497
6,70,943.9945355110491
7,80,1032.6968319828618
8,90,1116.3370800772834
9,100,1169.0631155194174
10,110,1211.6762052179104
11,120,1275.1266511599135
12,130,1320.4242043891315
13,140,1355.5733997852983
14,150,1383.3011519835754
15,160,1421.8411834979463
16,170,1445.3579853664587
17,180,1458.0379971880348
18,190,1478.5356372112142
19,200,1490.7809965708043
20,210,1502.5945231653182
21,220,1517.2618501649904
22,230,1524.872781036488
23,240,1530.3240481976136
24,250,1539.1581717105755
25,260,1563.5612264460397
26,270,1563.9655818455178
27,280,1564.3919363407097
28,290,1561.140054214594
29,300,1554.8721779341342
30,310,1551.4957695577637
31,320,1551.5531645331544
32,330,1541.988544242719
33,340,1552.2708490812802
34,350,1535.9951723345387
35,360,1540.947727823508
36,370,1531.5078936233601
37,380,1535.6088956671447
38,390,1521.9674904722585
39,400,1515.0234510384578
40,410,1511.2383902316055
41,420,1494.7621096191147
42,430,1475.7629957325012
43,440,1465.3617416516836
44,450,1458.9752117413204
45,460,1455.883390542574
46,470,1442.9841444815818
47,480,1430.3347921022812
48,490,1434.1113604787963
49,500,1425.540987313982
50,510,1429.1252544092742
51,520,1425.1203168034042
52,530,1397.0978920375933
53,540,1389.840799391545
54,550,1381.5629628626214
55,560,1371.4537801215395
56,570,1362.4680489555433
57,580,1354.847531172063
58,590,1339.2206518120004
59,600,1342.0946278872127
60,610,1331.726423437622
61,620,1319.8997100214613
62,630,1324.5506140201085
63,640,1318.1109947500104
64,650,1301.8065846649604
65,660,1300.0544985927897
66,670,1289.79418462392
67,680,1283.7915995441133
68,690,1279.8614030919543
69,700,1273.7502394269807
70,710,1261.1305269811348
71,720,1251.036768360043
72,730,1238.6284654796527
73,740,1235.4876162875717
74,750,1238.7268138177458
75,760,1230.6776675768867
76,770,1224.0921040193057
77,780,1212.445632166987
78,790,1210.5993985918597
79,800,1209.6182210714749
80,810,1200.615271228622
81,820,1192.7323558479047
82,830,1188.107476652041
83,840,1188.647100974316
84,850,1173.6538017334376
85,860,1167.0030497530267
86,870,1162.7857301895199
87,880,1152.5710400875876
88,890,1146.5699718368355
89,900,1147.948019752897
90,910,1143.3487676247044
91,920,1136.792169216296
92,930,1130.6600959662862
93,940,1115.3946667022524
94,950,1102.553973833513
95,960,1108.7256152964342
96,970,1103.2812854925023
97,980,1097.673891729962
98,990,1099.0376033951632
99,1000,1089.3920701941895
100,1010,1084.4709584060968
101,1020,1077.3801700371514
102,1030,1073.5474900961724
103,1040,1062.0514797468966
104,1050,1062.2097593096855
105,1060,1053.5713378392888
106,1070,1049.0076748871074
107,1080,1046.486461435033
108,1090,1047.3235726729959
109,1100,1040.9266504657464
110,1110,1031.5447942516264
111,1120,1026.1657737681246
112,1130,1022.3151764524872
113,1140,1020.6505675670451
114,1150,1015.1315037954087
115,1160,1016.6451436272929
116,1170,1009.8538002563553
117,1180,1008.5682167085699
118,1190,1012.6592218953951
119,1200,1000.2315076959464
120,1210,1005.6472992721444
121,1220,1005.2356495149332
122,1230,991.7064180273449
123,1240,989.8602063746667
124,1250,990.9654049707568
125,1260,977.6702262900843
126,1270,977.2161976344519
127,1280,972.0034901122128
128,1290,976.7526368740574
129,1300,974.5253547520706
130,1310,971.0908221175738
131,1320,961.8148716085876
132,1330,956.8045428739605
133,1340,951.3096513374386
134,1350,948.1830107437037
135,1360,942.4459046454364
136,1370,937.9417272748082
137,1380,933.0228469233876
138,1390,936.2117717683005
139,1400,935.5162821936643
140,1410,932.4449024577636
141,1420,932.1803795545251
142,1430,935.7336061416315
143,1440,936.214797673725
144,1450,930.3921673653265
145,1460,923.7563870265917
146,1470,924.5373958033786
147,1480,918.1498036865578
148,1490,908.3287722543247
149,1500,903.1041671895387
150,1510,892.1732896947061
151,1520,895.0409190605639
152,1530,895.1215698431739
153,1540,896.0648121254238
154,1550,896.2451950859178
155,1560,892.539474131559
156,1570,891.2188770933593
157,1580,881.1098764142621
158,1590,881.135555829143
159,1600,877.8027547807443
160,1610,873.4787386949654
161,1620,869.8113474227825
162,1630,872.9997636672812
163,1640,865.6401458315954
164,1650,866.9140048948727
165,1660,866.0883709128102
166,1670,872.4088410488795
167,1680,862.5132241608925
168,1690,863.5810595204525
169,1700,862.4664660993452
170,1710,867.9677555871748
171,1720,859.8938302706388
172,1730,858.7196017795936
173,1740,848.8771798494539
174,1750,842.8544032795535
175,1760,833.1642394418575
176,1770,832.8845488322232
177,1780,831.1878349193578
178,1790,834.6532697799611
179,1800,834.6520884114265
180,1810,837.681720968066
181,1820,841.3328406587787
182,1830,838.2567556100673
183,1840,844.1593095544738
184,1850,834.5299321952805
185,1860,824.0966912660828
186,1870,826.1245268268673
187,1880,832.6719407641973
188,1890,833.8088542290728
189,1900,828.6202735199134
190,1910,823.4408455082743
191,1920,821.6384864622302
192,1930,825.238145847541
193,1940,826.5409395993465
194,1950,821.4173338181805
195,1960,816.8163032534045
196,1970,815.1689047551314
197,1980,811.4582594890164
198,1990,812.0104305713885
199,2000,812.2337589790767
200,2010,812.7986461730485
201,2020,807.8624218622734
202,2030,807.6620615505162
203,2040,801.4791694419395
204,2050,795.6529253315168
205,2060,790.6082117999196
206,2070,796.0393463227049
207,2080,793.0693982126968
208,2090,790.3005977046067
209,2100,788.7414146243318
210,2110,787.5152822085139
211,2120,791.6211230847324
212,2130,787.4489288408678
213,2140,785.7891623459105
214,2150,784.16141184259
215,2160,781.2237709324775
216,2170,780.7954577490835
217,2180,779.0247059590174
218,2190,779.8483971462326
219,2200,774.0793218257118
220,2210,771.1180387958098
221,2220,770.4914443336837
222,2230,769.5174580944322
223,2240,765.078194775183
224,2250,762.5003125275025
225,2260,765.5524019083335
226,2270,770.3233196224983
227,2280,769.6444999375749
228,2290,764.4208422420586
229,2300,763.4976842871353
230,2310,767.8036587938277
231,2320,763.6618539808081
232,2330,760.540466133314
233,2340,755.9569471264335
234,2350,753.8566738489321
235,2360,749.4634970683175
236,2370,746.1556524663224
237,2380,744.7547387598069
238,2390,750.8501210329171
239,2400,752.0785860963855
240,2410,757.9158754731641
241,2420,746.5826301781143
242,2430,735.4909222520218
243,2440,739.8830139462272
244,2450,737.8290817510256
245,2460,742.7684310691144
246,2470,740.3785440028182
247,2480,732.8262872939481
248,2490,735.5581482849301
249,2500,732.7821058841084
250,2510,731.319673265065
251,2520,734.2954316465434
252,2530,729.0038845363041
253,2540,732.3465979641611
254,2550,726.8834977622233
255,2560,727.598070270916
256,2570,721.8708424437307
257,2580,721.2365844951808
258,2590,720.3555569699722
259,2600,715.3239406255424
260,2610,722.2124658839718
261,2620,714.6477714285413
262,2630,713.5615363229775
263,2640,716.5136263491501
264,2650,714.6729819806848
265,2660,714.7322069323222
266,2670,714.8934841753099
267,2680,713.1307352469394
268,2690,711.1103570451571
269,2700,712.2467002952264
270,2710,709.5448512344332
271,2720,703.5377176523955
272,2730,701.1415262266958
273,2740,703.3188708414542
274,2750,692.3927007469575
275,2760,694.7095479836933
276,2770,694.910422407189
277,2780,700.8129843929585
278,2790,697.5801203754925
279,2800,701.9840846941341
280,2810,703.3909118369285
281,2820,698.1762616928817
282,2830,693.5357450179083
283,2840,690.703853710873
284,2850,687.5690047930408
285,2860,683.074998782921
286,2870,680.6017748919252
287,2880,676.5331702087792
288,2890,676.5067156643931
289,2900,677.0430251636386
290,2910,681.8782791580956
291,2920,680.789332536851
292,2930,682.68397551407
293,2940,681.1527003515985
294,2950,679.3033477667003
295,2960,685.2554332971401
296,2970,684.6207231965316
297,2980,681.7039582133604
298,2990,679.9765228008191
299,3000,681.8186247849104
300,3010,677.4197277782488
301,3020,670.0724382744227
302,3030,671.4612464470817
303,3040,672.101893930247
304,3050,666.898955070583
305,3060,665.8694247508371
306,3070,664.6920962116733
307,3080,659.488249829308
308,3090,657.8974631693178
309,3100,656.6838966122407
310,3110,665.3952648474711
311,3120,663.572705109197
312,3130,657.7871670104945
313,3140,653.8045625204358
314,3150,646.1563429799539
315,3160,642.4642204046738
316,3170,638.9090850998173
317,3180,643.4383642384628
318,3190,642.5454802532915
319,3200,640.2989442911036
320,3210,640.9625378653977
321,3220,638.4797759840108
322,3230,642.5022445441978
323,3240,640.8392965176279
324,3250,645.1064691611016
325,3260,646.6562537115163
326,3270,645.474460332539
327,3280,649.2812045710269
328,3290,640.894559103055
329,3300,638.5445859437311
330,3310,635.5871710962919
331,3320,638.0265743449891
332,3330,632.0670113813393
333,3340,630.9974694423627
334,3350,631.2841707262503
335,3360,627.5797038535455
336,3370,626.6844491172266
337,3380,628.4575348980379
338,3390,627.3488579306406
339,3400,627.5071388130464
340,3410,622.4811233469178
341,3420,630.440160333756
342,3430,625.0709545597512
343,3440,623.9040453651476
344,3450,619.388343354209
345,3460,620.9731050483864
346,3470,620.0726210745028
347,3480,624.6816290422615
348,3490,623.4582056446981
349,3500,615.1107790776134
350,3510,618.7919080516705
351,3520,615.1189295159841
352,3530,614.0817201839601
353,3540,610.3877394839594
354,3550,603.3624594769708
355,3560,606.7377748165404
356,3570,609.2370690225787
357,3580,607.1918809496702
358,3590,601.8634512099237
359,3600,599.0416093437844
360,3610,594.7287347400872
361,3620,592.9808131500153
362,3630,589.5681003803431
363,3640,587.6206705690158
364,3650,585.2417227594287
365,3660,586.1196323498605
366,3670,587.113851226179
367,3680,588.7437142526118
368,3690,589.0317405431308
369,3700,585.3048326835183
370,3710,584.3642056380947
371,3720,586.0041946673513
372,3730,586.1993308137664
373,3740,580.0667908441336
374,3750,581.9580113837892
375,3760,581.9751532330628
376,3770,588.5733220438395
377,3780,586.2687599952282
378,3790,583.7213968790664
379,3800,585.5197647286518
380,3810,581.0103914734455
381,3820,581.7422912409769
382,3830,583.2815385169192
383,3840,582.2865172240729
384,3850,581.9901962489372
385,3860,577.9769554242196
386,3870,578.5014879690987
387,3880,568.9065161201412
388,3890,568.8380024361641
389,3900,567.0267188716374
390,3910,563.0981124299542
391,3920,564.5227269613256
392,3930,564.6556983392185
393,3940,563.7593250308362
394,3950,564.7100089839838
395,3960,559.8496038364092
396,3970,559.776068249474
397,3980,564.4915584823535
398,3990,561.8546730877017
399,4000,557.5373264008074
400,4010,554.9138570186514
401,4020,553.5979344487876
402,4030,548.5640220448388
403,4040,547.6413293130153
404,4050,547.7772418217742
405,4060,547.046628258443
406,4070,544.3984272397319
407,4080,544.442629556137
408,4090,544.895319379507
409,4100,543.4597872539437
410,4110,540.9010588762534
411,4120,539.652303318547
412,4130,534.4525896848271
413,4140,536.5508213774917
414,4150,533.0598152357405
415,4160,535.4785956576513
416,4170,534.052421969648
417,4180,535.0245165415579
418,4190,535.8042871511556
419,4200,531.9358071466651
420,4210,531.4212909009655
421,4220,530.0795080755521
422,4230,529.8052371119206
423,4240,530.3496213590939
424,4250,524.7380009636936
425,4260,524.2766930521982
426,4270,520.3116913973741
427,4280,517.7836202906767
428,4290,521.0468251507363
429,4300,518.9135728670191
430,4310,521.9144412945403
431,4320,521.3370713451725
432,4330,520.0483169211622
433,4340,519.2647519924253
434,4350,518.7234425117189
435,4360,517.4649089758012
436,4370,515.2033582008024
437,4380,512.9545046169198
438,4390,511.93070821081926
439,4400,515.2492995054163
440,4410,518.6591389471267
441,4420,515.153753139762
442,4430,514.025837367912
443,4440,511.6160232820671
444,4450,501.09725358280207
445,4460,504.6118699997807
446,4470,501.56168887936644
447,4480,502.8152572466731
448,4490,505.2994735706757
449,4500,500.87859916163205
450,4510,496.42321346229255
451,4520,496.26335502508084
452,4530,496.0391332215747
453,4540,492.303548388073
454,4550,495.92872042802
455,4560,496.24442418565013
456,4570,494.68162666983267
457,4580,495.54134222928184
458,4590,491.1633430580218
459,4600,491.6618733156587
460,4610,490.108959323623
461,4620,489.2469017578166
462,4630,484.1266304065535
463,4640,484.1646618646455
464,4650,481.17873490203505
465,4660,482.68935776464923
466,4670,476.7228313396807
467,4680,472.7881993434814
468,4690,474.6269355258382
469,4700,474.2405733751295
470,4710,475.9289776386854
471,4720,474.18758619132495
472,4730,472.5590659827341
473,4740,473.77964472610915
474,4750,470.439711659033
475,4760,470.85681630956674
476,4770,468.2023404594232
477,4780,469.6894378920803
478,4790,471.0251243962645
479,4800,465.3093066701489
480,4810,466.1245473404699
481,4820,462.67977559312055
482,4830,464.1372829058859
483,4840,460.805791682336
484,4850,462.5593644799321
485,4860,458.24352309854635
486,4870,461.62011512146705
487,4880,464.279898417955
488,4890,461.04021579050095
489,4900,458.23268819295544
490,4910,458.8652665729564
491,4920,454.52248197474336
492,4930,450.8609067415954
493,4940,450.0232691153935
494,4950,449.4020253868734
495,4960,448.3460339423351
496,4970,447.5462738106732
497,4980,448.42617083981935
498,4990,447.99915757658476
499,5000,445.95848691020416
500,5010,443.9166388400869
501,5020,446.2445399699257
502,5030,442.96909040002475
503,5040,440.0433622585897
504,5050,441.65651833181573
505,5060,439.4436742344879
506,5070,438.2429981140143
507,5080,436.12713037574235
508,5090,437.8740013928029
509,5100,441.03415996025166
510,5110,441.4677036312045
511,5120,438.06375006281223
512,5130,437.35579278851293
513,5140,436.49139008086087
514,5150,435.693347005016
515,5160,434.94784212816734
