,iter,loss
0,10,533.4156599807372
1,20,969.6035569172568
2,30,1384.921881361952
3,40,1741.9079997872243
4,50,2066.296682890763
5,60,2339.962924444046
6,70,2629.4525854949134
7,80,2867.2945690461656
8,90,3042.1012688762
9,100,3222.678725703102
10,110,3391.129722949372
11,120,3549.7001662554344
12,130,3674.235838667896
13,140,3790.981711381226
14,150,3880.5017581265656
15,160,3942.063520913965
16,170,3991.218816591122
17,180,4039.4041934016245
18,190,4090.483102180754
19,200,4123.073680872048
20,210,4172.109374736316
21,220,4191.440060408618
22,230,4208.380697182857
23,240,4242.3777838631295
24,250,4244.432346401762
25,260,4256.855195520373
26,270,4235.731240987575
27,280,4233.7154706721285
28,290,4222.343745716172
29,300,4196.419304639257
30,310,4185.4537768637665
31,320,4180.102781776769
32,330,4181.117089022379
33,340,4143.271932338439
34,350,4136.518080378945
35,360,4080.3987051374675
36,370,4092.335091694426
37,380,4059.83494706662
38,390,4025.70505540499
39,400,3993.130797822153
40,410,3942.94808470726
41,420,3912.1916564382154
42,430,3890.6203231516197
43,440,3867.0047704428744
44,450,3821.3809855313166
45,460,3788.9649573027045
46,470,3760.2816693585783
47,480,3754.3496428333992
48,490,3729.7962665883915
49,500,3686.397846700717
50,510,3652.7891585857524
51,520,3630.1623833363906
52,530,3609.0415784886773
53,540,3562.125247531958
54,550,3510.303475894665
55,560,3464.6129655500904
56,570,3435.8916554072866
57,580,3407.621710597501
58,590,3382.3742787429264
59,600,3381.3283881198436
60,610,3356.378575462197
61,620,3331.932975168286
62,630,3287.2888280106395
63,640,3237.5318971155766
64,650,3225.984597966466
65,660,3216.6204352985574
66,670,3188.024375057129
67,680,3151.551745720622
68,690,3134.3155310861753
69,700,3086.5755057430174
70,710,3074.376334858017
71,720,3049.6733747127582
72,730,3021.909554344673
73,740,2998.7544273022577
74,750,2973.5680915031094
75,760,2931.9489247326883
76,770,2907.40931246164
77,780,2873.2719735481974
78,790,2852.6814589775245
79,800,2821.633594866646
80,810,2812.4485381915865
81,820,2793.9771394605195
82,830,2768.7554975594567
83,840,2756.486681057278
84,850,2737.5306932417247
85,860,2709.013057111487
86,870,2694.5000276634464
87,880,2648.2263427768225
88,890,2621.3014362236977
89,900,2591.8288400210013
90,910,2574.8825121724117
91,920,2550.3100408375667
92,930,2515.7608100091034
93,940,2501.92434631425
94,950,2475.3303696600274
95,960,2441.2093345396115
96,970,2408.4581755121085
97,980,2416.809169937845
98,990,2391.3263607756785
99,1000,2371.130407975073
100,1010,2347.582946443683
101,1020,2334.7791945589515
102,1030,2319.425665365062
103,1040,2293.4526043861865
104,1050,2276.3251994666293
105,1060,2252.758386048496
106,1070,2234.2465817727775
107,1080,2231.8305114740474
108,1090,2225.1553427018825
109,1100,2196.2914708249505
110,1110,2173.1590110666484
111,1120,2153.702720125649
112,1130,2153.8632283273255
113,1140,2130.9160235714644
114,1150,2110.1926808151798
115,1160,2090.6409429333066
116,1170,2065.551438817014
117,1180,2035.5127125571498
118,1190,2030.8315577993576
119,1200,2010.3063321078218
120,1210,2016.8713815817473
121,1220,1991.0642231931477
122,1230,1970.0137205864996
123,1240,1965.6978018662603
124,1250,1961.2433242282846
125,1260,1940.899928480302
126,1270,1931.2381105674012
127,1280,1909.5525569818524
128,1290,1888.154167087694
129,1300,1886.802807253819
130,1310,1860.4156103441169
131,1320,1833.1171294785604
132,1330,1820.898313061735
133,1340,1804.1248820717353
134,1350,1801.9537731790197
135,1360,1801.2263983598398
136,1370,1787.796036150073
137,1380,1780.7549289934586
138,1390,1765.08233076839
139,1400,1754.347843800401
140,1410,1742.462496004681
141,1420,1720.035759608125
142,1430,1702.5848529964233
143,1440,1684.6362062203143
144,1450,1676.075729803123
145,1460,1667.0381729817134
146,1470,1662.5102944599437
147,1480,1659.2368246571705
148,1490,1648.0571765246705
149,1500,1636.2564351079338
150,1510,1621.4545922118368
151,1520,1623.769865413355
152,1530,1600.362791500304
153,1540,1594.310579063609
154,1550,1585.3243353694145
155,1560,1579.610811631374
156,1570,1566.2902624869182
157,1580,1549.3765980777257
158,1590,1528.4364276299639
159,1600,1516.7616786258018
160,1610,1509.1138346417931
161,1620,1500.7984111667554
162,1630,1489.4293290485207
163,1640,1483.3277816522286
164,1650,1472.3726864416822
165,1660,1471.3298391945682
166,1670,1464.1002198822775
167,1680,1461.5041164705244
168,1690,1464.7817277707986
169,1700,1456.8033587365537
170,1710,1454.8754854510537
171,1720,1448.1649591926514
172,1730,1428.7057266910415
173,1740,1424.0500161500004
174,1750,1417.6879477101995
175,1760,1415.1317035695379
176,1770,1404.9907854232222
177,1780,1395.6561924967702
178,1790,1387.8750119010238
179,1800,1384.911762540957
180,1810,1374.8080386628162
181,1820,1358.855305189526
