,iter,loss
0,10,112.72784712825467
1,20,235.2588370509909
2,30,337.4924784356976
3,40,429.62394693770693
4,50,511.7687703786528
5,60,583.9182945015604
6,70,648.0827325604082
7,80,705.5020157667077
8,90,755.5768337881652
9,100,799.0050678570858
10,110,842.9237809828365
11,120,864.2799211956643
12,130,888.6567187034789
13,140,915.4337749289414
14,150,939.1543003679012
15,160,958.4322847882655
16,170,984.7451850050453
17,180,1001.5074705343098
18,190,1007.7936474200053
19,200,1017.0368601016478
20,210,1016.9743557795623
21,220,1029.680738640991
22,230,1025.7884380298883
23,240,1032.392336360731
24,250,1037.9560964497048
25,260,1038.2470133880431
26,270,1031.9157232279542
27,280,1042.4131548765815
28,290,1042.6992479347573
29,300,1044.8957797003413
30,310,1042.4390267213275
31,320,1044.2795209282774
32,330,1036.7155445570693
33,340,1034.520388627677
34,350,1025.8778634848945
35,360,1031.613631288492
36,370,1026.8706982490353
37,380,1020.9691737376345
38,390,1020.4272737900076
39,400,1017.6127946382288
40,410,1015.5277208301965
41,420,1012.2541230675873
42,430,1009.1370915541369
43,440,1000.807914515541
44,450,1002.5466998663512
45,460,998.873156032501
46,470,995.0132859384588
47,480,991.7908256602062
48,490,990.1345133503534
49,500,990.5310370674532
50,510,986.528340460105
51,520,981.7089926629135
52,530,978.9038053319655
53,540,972.19319162413
54,550,963.1734940785971
55,560,960.309894217737
56,570,959.9128372454753
57,580,949.0558714240003
58,590,949.5178025079952
59,600,947.5714863244148
60,610,939.1143193868904
61,620,939.0647866490543
62,630,933.3463038223075
63,640,933.2072732100294
64,650,930.5520026199988
65,660,931.1029908084926
66,670,932.8179682922917
67,680,925.5733454863368
68,690,925.0612363370428
69,700,920.8706716975968
70,710,919.8968189974219
71,720,916.5544743206725
72,730,914.177705805663
73,740,906.3901614112679
74,750,896.6962849451008
75,760,901.4801092870431
76,770,900.7431041700835
77,780,896.8054139622409
78,790,886.3988650455366
79,800,896.341309133597
80,810,886.1481458599484
81,820,884.348202696983
82,830,878.9660851074887
83,840,879.6120888533478
84,850,873.4502817753865
85,860,868.845031392195
86,870,876.4433608006216
87,880,878.8141480328904
88,890,873.4445022028605
89,900,875.4891818226833
90,910,879.0315478916222
91,920,879.2071935518443
92,930,875.428759267057
93,940,871.8525805584546
94,950,871.0437890596303
95,960,866.5574753142299
96,970,869.6896318493476
97,980,871.736458573577
98,990,866.8260218534691
99,1000,867.8133004104852
100,1010,860.1675287114076
101,1020,862.4109174288608
102,1030,864.2267991526697
103,1040,856.1832041481274
104,1050,858.8791117060974
105,1060,858.5902383666561
106,1070,853.0132781769934
107,1080,851.4730423877613
108,1090,842.8286054900657
109,1100,844.3206967562686
110,1110,847.5528653157309
111,1120,852.0607114566055
112,1130,851.0815870636997
113,1140,850.9661160396522
114,1150,845.0476586041731
115,1160,841.5243340840981
116,1170,840.9229020951666
117,1180,831.1761853814121
118,1190,831.7216694860043
119,1200,831.5443358899456
120,1210,825.5216070124857
121,1220,827.5169433273431
122,1230,831.3682051864397
123,1240,834.5962383899331
124,1250,829.5268446554221
125,1260,828.5576189828965
126,1270,823.4027916542877
127,1280,823.9403493282108
