AverageDegree,Iterations,Weights1,Weights2,PerturbedLoss,Acc100,Acc1000,Acc10000,Acc100000
0.002775436582975092	0.9712409313638567	0.973834595232645	0.9423879938164696	1.00467931020956	0.978257127748606	0.9738343289176493	1.0141226570577728	0.8504839467446935	0.9955559206118121	1.0286710081640384	1.0081701749787435	0.9519027959408006	1.006512415897075	0.9150926210354803	0.9742428243386986	0.9310667707461106	0.9721135838452808	1.0783775757574487	0.9359758800490346	0.8883773216920405	0.9733115853601659	1.046115226710356	1.0213172202011593	0.9392808299764652	0.9640290414293433	0.9183168864109087	0.9396473942910704	0.9287419893428905	0.9142949324984248	0.9003294615372847	0.8484878143919841	0.8424025360068527	0.8172280700106739	0.9114442353097632	0.8396686729876973	0.8410161296490622	0.8544114888668124	0.9008148361762245	0.8712239096215016	0.9658459764113642	0.8740994877398393	0.9115816858811829	0.9030229110187158	0.7619522780939542	0.8327838122300237	0.8660982480611003	0.7976339182759487	0.8452024793219542	0.8768898151271495	0.8871878332286779	0.8552293074394349	0.8083044420418114	0.8743240744397761	0.8200073019475047	0.7779564922094095	0.8697669983685993	0.8364067619654184	0.948597710678638	0.8510905452637626
