,iter,loss
0,10,174.0884689288969
1,20,317.3034205050945
2,30,446.19942547018934
3,40,544.6099117280205
4,50,628.9057847504571
5,60,713.6637444375486
6,70,801.3560317193576
7,80,872.18153612927
8,90,942.8773998290454
9,100,997.3129698590894
10,110,1058.1060550378775
11,120,1123.3721120917908
12,130,1151.1415280700312
13,140,1185.2528607686647
14,150,1226.604511328859
15,160,1255.2885465344916
16,170,1287.2534053170834
17,180,1319.2510726466023
18,190,1346.0599779892038
19,200,1355.7414876938174
20,210,1383.5957408039596
21,220,1409.4716345325942
22,230,1407.1808556774668
23,240,1416.7149952021641
24,250,1417.9788971165046
25,260,1425.34468770855
26,270,1428.3424519216653
27,280,1427.5232148831983
28,290,1426.7257976188396
29,300,1434.4114399019572
30,310,1434.8881845733022
31,320,1423.7824952781168
32,330,1424.088838244005
33,340,1422.7849749242816
34,350,1430.530044203876
35,360,1433.951873588064
36,370,1441.1191247480872
37,380,1443.8869292692343
38,390,1443.737310196453
39,400,1447.847661624719
40,410,1433.2227399664673
41,420,1437.658978605568
42,430,1439.7597317835066
43,440,1438.3438994177004
44,450,1431.2155473688376
45,460,1426.4536428987133
46,470,1437.0761284935643
47,480,1429.7342251725092
48,490,1427.6225811050836
49,500,1435.3934541960878
50,510,1426.390796304578
51,520,1412.6966429958936
52,530,1412.6217783604495
53,540,1405.357721078666
54,550,1422.1185036722966
55,560,1418.5429002637488
56,570,1409.1048773373727
57,580,1405.67040877093
58,590,1402.782371801717
59,600,1396.6742079886642
60,610,1389.4771015391505
61,620,1381.676486309382
62,630,1391.9130574863882
63,640,1383.186035380132
64,650,1378.338691349164
65,660,1387.1203154906311
66,670,1383.156975723604
67,680,1381.9741630389642
68,690,1375.9779923832225
69,700,1374.5497052281846
70,710,1371.7422293893317
71,720,1358.8018238095008
72,730,1357.0820647505013
73,740,1357.568933071465
74,750,1356.739327583775
75,760,1359.009385180435
76,770,1350.7382526130561
77,780,1342.7804677349664
78,790,1330.7737462635198
79,800,1322.7123106168162
80,810,1321.3808734430788
81,820,1323.7984484453882
82,830,1324.8826817056918
83,840,1322.536560969225
84,850,1320.0839263021003
85,860,1319.2547364310483
86,870,1321.2389144192157
87,880,1326.9021048182194
88,890,1316.479034686424
89,900,1318.0968532088814
90,910,1322.8447158528666
91,920,1304.8963496415063
92,930,1302.0168471755267
93,940,1300.9623980211677
94,950,1290.677623153382
95,960,1284.5881213359833
96,970,1289.2426540204722
97,980,1290.518371199291
98,990,1289.774669821394
99,1000,1285.4419313798576
100,1010,1289.3747329423413
101,1020,1279.7084351072656
102,1030,1289.1925222122445
103,1040,1278.2021532088486
104,1050,1283.2772347952375
105,1060,1274.1162511634902
106,1070,1268.5397817502385
107,1080,1262.5320886977015
108,1090,1259.593002633581
109,1100,1258.1591271824414
110,1110,1254.5255055612236
111,1120,1254.5512026967524
112,1130,1249.7518329814775
113,1140,1245.5978861852714
114,1150,1244.7499301814366
115,1160,1239.1712642266364
116,1170,1231.6930883065554
117,1180,1244.9755974859272
118,1190,1236.4267143407712
119,1200,1238.7738991176232
120,1210,1237.0090927882668
121,1220,1236.322793411348
122,1230,1228.3295297204393
123,1240,1223.7494742961503
124,1250,1222.8690025445385
125,1260,1230.5878944731057
126,1270,1227.2926930805013
127,1280,1223.6238906029578
128,1290,1235.505745351433
129,1300,1221.0180792948152
130,1310,1217.1917593463922
131,1320,1212.7165724037736
132,1330,1207.8972876231594
133,1340,1200.8305656087455
134,1350,1212.1286099857593
135,1360,1200.3287272568093
136,1370,1198.1306938257926
137,1380,1195.827315457437
138,1390,1192.4057684586596
139,1400,1184.615763289774
140,1410,1190.767254924041
141,1420,1186.4214369197468
142,1430,1187.9326606502884
143,1440,1181.5712669341938
144,1450,1181.6306728850925
145,1460,1176.5565745612535
146,1470,1165.5852713202582
147,1480,1165.6125325002154
148,1490,1168.5878379335973
149,1500,1179.5192790333472
150,1510,1173.7152612300545
151,1520,1164.7928486523724
152,1530,1167.701788918176
153,1540,1168.3676535566478
154,1550,1171.7960546967488
155,1560,1165.608607567453
156,1570,1157.627494215472
157,1580,1163.2519313652563
158,1590,1164.1785385962412
159,1600,1154.8467913442632
160,1610,1153.114966813095
161,1620,1148.8815466790033
162,1630,1148.334422746852
163,1640,1149.9537828287175
164,1650,1140.2229969131
165,1660,1144.9145452208024
166,1670,1150.1492831812209
167,1680,1138.9626060202095
168,1690,1132.073448241
169,1700,1133.2194207071643
170,1710,1132.0864805468293
171,1720,1119.2919291357186
172,1730,1115.984266041884
173,1740,1115.2420980956422
